reaction_id,reaction_name,full_reaction,flux,trans_LB,trans_UB,95_LB,95_UB,10_LB,10_UB
C3STKR1,C 3 sterol keto reductase 4 methylzymosterol ,4mzym_int2[c] + h[c] + nadph[c] --> 4mzym[c] + nadp[c],0.3978082190427459,0.0,1256.6846995526894,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
LNS14DM,cytochrome P450 lanosterol 14 alpha demethylase NADP ,2.0 h[c] + lanost[c] + 3.0 nadph[c] + 3.0 o2[c] --> 44mctr[c] + for[c] + 4.0 h2o[c] + 3.0 nadp[c],0.3978082190427459,0.0,2308.684382871509,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
C3STDH1,C 3 sterol dehydrogenase 4 methylzymosterol ,4mzym_int1[c] + nad[c] --> 4mzym_int2[c] + co2[c] + h[c] + nadh[c],0.3978082190427459,0.0,1193.5575450132717,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
FTHFL,formate tetrahydrofolate ligase,atp[c] + for[c] + thf[c] --> 10fthf[c] + adp[c] + pi[c],0.3978082190427459,0.0,2626.23309964555,0.0,29.94439592419214,0.0,181.3387646888922
C3STKR2,C 3 sterol keto reductase zymosterol ,h[c] + nadph[c] + zym_int2[c] --> nadp[c] + zymst[c],0.3978082190427459,0.0,1256.6846995526894,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
C14STR,C 14 sterol reductase,44mctr[c] + h[c] + nadph[c] --> 44mzym[c] + nadp[c],0.3978082190427459,0.0,449.78097609335146,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
C4STMO2,C 4 sterol methyl oxidase 4 methylzymosterol ,4mzym[c] + 3.0 h[c] + 3.0 nadph[c] + 3.0 o2[c] --> 4.0 h2o[c] + 3.0 nadp[c] + zym_int1[c],0.3978082190427459,0.0,2254.0459176735662,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
C3STDH2,C 3 sterol dehydrogenase zymosterol ,nad[c] + zym_int1[c] --> co2[c] + h[c] + nadh[c] + zym_int2[c],0.3978082190427459,0.0,1193.5575450132717,0.37791780809120634,1.0621973964084515,0.039780821903079,6.621805276159827
ERGSTter,ergosterol endoplasmic reticular transport,ergst[r] <=> ergst[c],0.366327663031873,-inf,inf,0.34801127987908376,1.0059221501301827,0.036632766305578476,6.618657220562326
ERGTETROLter,Ergosta 5 6 22 24 28 tetraen 3beta ol endoplamic reticular transport,ergtetrol[c] <=> ergtetrol[r],0.366327663031873,-inf,inf,0.34801127987908376,1.0059221501301827,0.036632766305578476,6.618657220550369
CHLSTI,cholestenol delta isomerase lumped reaction,amet[c] + o2[c] + zymst[c] --> ahcys[c] + ergtetrol[c] + 2.0 h2o[c] + h[c],0.366327663031873,0.0,inf,0.0,1.0059221501182267,0.0,6.618657220550369
C24STRer,C s24 sterol reductase endoplamic reticular,ergtetrol[r] + h[r] + nadph[r] --> ergst[r] + nadp[r],0.366327663031873,0.0,4695.799472898052,0.34801127987908376,1.0059221501182267,0.036632766305578476,6.618657220550369
PETOHM_SC,phosphatidylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 pe_SC[c] --> ahcys[c] + h[c] + 0.01 ptdmeeta_SC[c],0.36006932489039495,0.0,2636.8738510735957,0.34206585864288624,0.4288043961405372,0.03600693248306155,0.9989256862804998
MFAPS_SC,methylene fatty acyl phospholipid synthase yeast specific,amet[c] + 0.01 ptdmeeta_SC[c] --> ahcys[c] + h[c] + 0.01 ptd2meeta_SC[c],0.36006932489039495,0.0,4079.4728031050627,0.34206585864288624,0.4288043961405372,0.03600693248306155,0.9989256862804998
PMETM_SC,Phosphatidyl N methylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 ptd2meeta_SC[c] --> ahcys[c] + h[c] + 0.01 pc_SC[c],0.36006932489039495,0.0,4079.4728031050627,0.34206585864288624,0.4288043961405372,0.03600693248306155,0.998925686268544
DESAT16,Palmitoyl CoA desaturase n C160CoA n C161CoA ,h[c] + nadph[c] + o2[c] + pmtcoa[c] --> 2.0 h2o[c] + hdcoa[c] + nadp[c],0.3568079784080301,0.0,31891.168942886918,0.33894916853729623,7.333679930639787,0.03567885984791896,47.49175119079762
DESAT18_2,Oleoyl CoA desaturase n C181CoA n C182CoA ,h[c] + nadph[c] + o2[c] + odecoa[c] --> 2.0 h2o[c] + nadp[c] + ocdycacoa[c],0.3510636437728751,0.0,inf,0.333510461605752,6.321030334906068,0.03510636439402577,40.52356397198779
DAGPYP_SC,diacylglycerol pyrophosphate phosphatase yeast specific,h2o[c] + 0.01 pa_SC[c] --> 0.01 12dgr_SC[c] + pi[c],0.24320955994996826,0.0,1673.706508328237,0.23104908196024115,162.9411581727265,0.024320955991410053,1168.244332327986
TRIGSY_GLYC,triglycerol yarrowia glycerol synthesis YL,0.01 12dgr_SC[c] + 0.0356 hdcoa[c] + 0.686 ocdycacoa[c] + 0.158 odecoa[c] + 0.104 pmtcoa[c] + 0.0167 stcoa[c] --> coa[c] + 0.01 triglyc_SC[c],0.24313746225938615,0.0,2123.0092484023507,0.23098058916494849,0.2895381732299057,0.02431374623669893,0.6728838837053918
RNDR4,ribonucleoside diphosphate reductase UDP ,trdrd[c] + udp[c] --> dudp[c] + h2o[c] + trdox[c],0.21604440079278545,0.0,1772.7013643105058,0.0,4.093646509890048,0.0,42.9878757228
URIDK2r,uridylate kinase dUMP ,atp[c] + dump[c] <=> adp[c] + dudp[c],-0.21604440079278545,-2447.4923874553424,2447.4923874553424,-4.09364650985418,81.25243345533983,-42.98787572287173,584.0992034660503
FAS120,fatty acid synthase n C120 ,dca[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddca[c] + h2o[c] + 2.0 nadp[c],0.14496791616914667,0.0,7086.262215059262,0.0,9.570050779184125,0.0,54.038331563762206
NDPK3,nucleoside diphosphate kinase ATPCDP ,atp[c] + cdp[c] --> adp[c] + ctp[c],0.1259688716032645,0.0,30050.67762284942,0.0,6.492854806466039,0.0,39.74342854409896
CYTK1,cytidylate kinase CMP ,atp[c] + cmp[c] <=> adp[c] + cdp[c],0.1259688716032645,-inf,inf,-6.153238131253171,0.32623980939596625,-39.73083165705461,2.3058051544409532
DCMPDA,dCMP deaminase,dcmp[c] + h2o[c] + h[c] <=> dump[c] + nh4[c],-0.10845492582014783,-350.5470021014637,350.5470021014637,-81.45808672513584,3.1329503543932917,-350.5470021014637,22.438016871462043
DHFRi,dihydrofolate reductase irreversible ,dhf[c] + h[c] + nadph[c] --> nadp[c] + thf[c],0.10758947497263763,0.0,896.453418061656,0.0,3.9906143306992585,0.0,42.977030230282544
TMDS,thymidylate synthase,dump[c] + mlthf[c] --> dhf[c] + dtmp[c],0.10758947497263763,0.0,890.7145858307997,0.1022100012305815,3.990614330304714,0.01075894748411227,42.97703023027059
DADK,deoxyadenylate kinase,atp[c] + damp[c] <=> adp[c] + dadp[c],-0.10464376215873133,-inf,inf,-0.12419856987187183,-0.09941157405139259,-0.28563460407554214,-0.010464376214677544
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c] --> dadp[c] + h2o[c] + trdox[c],0.10464376215873133,0.0,1772.7013643105058,0.0,0.12419856987187183,0.0,0.28563460407554214
DGK1,deoxyguanylate kinase dGMPATP ,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],-0.09588034497105634,-2730.9667878586747,2730.9667878586747,-0.11380318809815933,162.61902276307424,-0.261776871342166,1168.2104233391822
RNDR2,ribonucleoside diphosphate reductase GDP ,gdp[c] + trdrd[c] --> dgdp[c] + h2o[c] + trdox[c],0.09588034497105634,0.0,1772.7013643105058,0.0,0.11380318809815933,0.0,0.261776871342166
GK1,guanylate kinase GMPATP ,atp[c] + gmp[c] --> adp[c] + gdp[c],0.09588034497105634,0.0,2730.9667878586747,0.0,162.80119541684422,0.0,1168.229599401854
MI1PP,myo inositol 1 phosphatase,h2o[c] + mi1p_D[c] --> inost[c] + pi[c],0.07794045735680098,0.0,1549.7238203407821,0.07404343448836315,0.09288663349693141,0.007794045736875689,0.2169798382894857
MI1PS,myo Inositol 1 phosphate synthase,g6p[c] --> mi1p_D[c],0.07794045735680098,0.0,9835.880207668219,0.07404343448836315,0.09288663349693141,0.007794045736875689,0.2169798382894857
PINOS_SC,phosphatidylinositol synthase yeast specific,0.01 cdpdag_SC[c] + inost[c] --> cmp[c] + h[c] + 0.01 ptd1ino_SC[c],0.07794045735680098,0.0,1685.4232907995683,0.07404343448836315,0.09288663349693141,0.007794045736875689,0.2169798382894857
TRE6PS,alpha alpha trehalose phosphate synthase UDP forming ,g6p[c] + udpg[c] --> h[c] + tre6p[c] + udp[c],0.07128841597963924,0.0,222.26018994086667,0.06772399519141759,54.304427025582335,0.007128841600355104,116.85605146262952
TRE6PP,trehalose phosphatase,h2o[c] + tre6p[c] --> pi[c] + tre[c],0.07128841597963924,0.0,456.11760334825516,0.06772399519141759,54.304427025391035,0.007128841600355104,116.85605146262952
SERATi,serine O acetyltransferase irreversible,accoa[c] + ser_L[c] --> acser[c] + coa[c],0.03773937218511984,0.0,inf,0.03585240358124401,8.922095060080037,0.003773937219707575,58.69411246611663
CYSS,cysteine synthase,acser[c] + h2s[c] --> ac[c] + cys_L[c] + h[c],0.03773937218511984,0.0,506.57150337786555,0.03585240358124401,8.922095060127862,0.003773937219707575,58.69411246616445
ANS,anthranilate synthase,chor[c] + gln_L[c] --> anth[c] + glu_L[c] + h[c] + pyr[c],0.02238916538616156,0.0,2543.3787093125643,0.021269707116853484,3.3893450663275204,0.002238916538616156,37.39266198586926
ANPRT,anthranilate phosphoribosyltransferase,anth[c] + prpp[c] --> ppi[c] + pran[c],0.02238916538616156,0.0,761.7104196413457,0.021269707116853484,31.01367143885079,0.002238916538616156,180.8009286335772
PRAIi,phosphoribosylanthranilate isomerase irreversible ,pran[c] --> 2cpr5p[c],0.02238916538616156,0.0,431.24933034787847,0.021269707116853484,31.01367143873123,0.002238916538616156,180.80092863358917
TRPS1,tryptophan synthase indoleglycerol phosphate ,3ig3p[c] + ser_L[c] --> g3p[c] + h2o[c] + trp_L[c],0.02238916538616156,0.0,2203.711576648765,0.021269707116853484,31.013671439604014,0.002238916538616156,180.80092863358917
IGPS,indole 3 glycerol phosphate synthase,2cpr5p[c] + h[c] --> 3ig3p[c] + co2[c] + h2o[c],0.02238916538616156,0.0,1402.905362434712,0.021269707116853484,31.013671438862744,0.002238916538616156,180.80092863358917
PStm_SC,phosphatidylserine mitochondrial transport yeast specific,ps_SC[c] <=> ps_SC[m],0.006061169572714431,-inf,inf,0.0,0.007492881840444961,0.0,0.019864492029872557
PEtm_SC,phosphatidylethanolamine mitochondrial transport yeast specific,pe_SC[c] <=> pe_SC[m],-0.006061169572714431,-inf,inf,-0.007492881840444961,-0.0,-0.019864492029872557,-0.0
LRO1_ps,LRO1 ps,0.01 12dgr_SC[c] + 0.01 ps_SC[c] --> 0.01 lps_SC[c] + 0.01 triglyc_SC[c],7.209769058207575e-05,0.0,inf,0.0,8.481738180935111e-05,0.0,0.00019873235272291172
PLB_lps,PLB lps,h2o[c] + 0.01 lps_SC[c] --> 0.01 gps_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],7.209769058207575e-05,0.0,inf,0.0,8.58061945586281e-05,0.0,0.00019877415055099312
PL_gps,PL gps,0.01 gps_SC[c] + h2o[c] --> glyc3p[c] + h[c] + ser_L[c],7.209769058207575e-05,0.0,inf,0.0,8.58061945586281e-05,0.0,0.00019877415055099312
GLYC3Ptm,glycerol 3 phosphate shuttle,glyc3p[c] --> glyc3p[m],7.209769058207575e-05,0.0,inf,0.0,96.56077250400982,0.0,232.88448214298327
DHAPtm,dihydroxyacetone phosphate transport mitochondrial,dhap[m] --> dhap[c],7.209769058207575e-05,0.0,inf,0.0,96.56077250395003,0.0,232.8844821430311
ADEt2,adenine transport in via proton symport,ade[e] + h[e] --> ade[c] + h[c],0.0,0.0,1507.6390506478367,0.0,-0.0,0.0,-0.0
ADK3,adentylate kinase GTP ,amp[c] + gtp[c] --> adp[c] + gdp[c],0.0,0.0,8878.929933172954,0.0,143.9657778649398,0.0,635.0934646496154
PHEt2m,Phenylalanine mitochondrial transport via proton symport,h[m] + phe_L[m] <=> h[c] + phe_L[c],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
ACt2r,acetate reversible transport via proton symport,ac[e] + h[e] <=> ac[c] + h[c],0.0,-52.96463913060997,52.96463913060997,-12.317032589985397,-0.0,-52.96463913060997,-0.0
PPAm,inorganic diphosphatase,h2o[m] + ppi[m] --> h[m] + 2.0 pi[m],0.0,0.0,10807.058003735814,0.0,25.193478504690535,0.0,117.8581822094878
PPBNGS,porphobilinogen synthase,2.0 5aop[c] --> 2.0 h2o[c] + h[c] + ppbng[c],0.0,0.0,1576.2659194084918,0.0,-0.0,0.0,-0.0
PPCDC,phosphopantothenoylcysteine decarboxylase,4ppcys[c] + h[c] --> co2[c] + pan4p[c],0.0,0.0,476.08395715144223,0.0,8.683464111799944e-05,0.0,0.000201802484495614
PHETRSm,phenylalanyl tRNA synthetase mitochondrial,atp[m] + phe_L[m] + trnaphe[m] --> amp[m] + phetrna[m] + ppi[m],0.0,0.0,951.9287962932655,0.0,-0.0,0.0,-0.0
METt2m,methionine mitochondrial transport via proton symport,h[m] + met_L[m] <=> h[c] + met_L[c],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
PHETRS,Phenylalanyl tRNA synthetase,atp[c] + phe_L[c] + trnaphe[c] --> amp[c] + phetrna[c] + ppi[c],0.0,0.0,951.9287962932655,0.0,-0.0,0.0,-0.0
PPCK,phosphoenolpyruvate carboxykinase,atp[c] + oaa[c] --> adp[c] + co2[c] + pep[c],0.0,0.0,11065.66413113877,0.0,162.71010909134014,0.0,1168.2200113707634
POLYAO2,poylamine oxidase,N1sprm[c] + h2o[c] + o2[c] --> N1aspmd[c] + aproa[c] + h2o2[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
PHCDm,L 1 pyrroline 3 hydroxy 5 carboxylate dehydrogenase,1p3h5c[m] + 2.0 h2o[m] + nad[m] --> e4hglu[m] + h[m] + nadh[m],0.0,0.0,728.4730163043037,0.0,-0.0,0.0,-0.0
PPM,phosphopentomutase,r1p[c] <=> r5p[c],0.0,-1950.8442814766654,1950.8442814766654,-162.71010909134014,41.708183914693834,-1060.7366086291315,113.28379370150051
PPNCL2,phosphopantothenate cysteine ligase,4ppan[c] + ctp[c] + cys_L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c],0.0,0.0,784.3070715503417,0.0,8.588558173782162e-05,0.0,0.00020180298664343417
PGPPAm_SC,phosphatidylglycerol phosphate phosphatase A yeast specific mitochondrial,h2o[m] + 0.01 pgp_SC[m] --> 0.01 pg_SC[m] + pi[m],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
ADK3m,adentylate kinase GTP ,amp[m] + gtp[m] <=> adp[m] + gdp[m],0.0,-8878.929933172954,8878.929933172954,0.0,-0.0,0.0,-0.0
INSTt2,inositol transport in via proton symport,h[e] + inost[e] --> h[c] + inost[c],0.0,0.0,1032.7506835444897,0.0,-0.0,0.0,-0.0
ADK4,adentylate kinase ITP ,amp[c] + itp[c] --> adp[c] + idp[c],0.0,0.0,8878.929933172954,0.0,143.9657778649398,0.0,635.0934646498187
ACSp,acetyl CoA synthetase,ac[x] + atp[x] + coa[x] --> accoa[x] + amp[x] + ppi[x],0.0,0.0,5813.676167866908,0.0,-0.0,0.0,-0.0
METTRS,Methionyl tRNA synthetase,atp[c] + met_L[c] + trnamet[c] --> amp[c] + mettrna[c] + ppi[c],0.0,0.0,331.6566793415622,0.0,-0.0,0.0,-0.0
PHEt2r,L phenylalanine reversible transport via proton symport,h[e] + phe_L[e] <=> h[c] + phe_L[c],0.0,-2685.653925035873,2685.653925035873,-3.7551324065641642,-0.0,-20.478340909424183,-0.0
PIt2p,phosphate peroxisomal transport via proton symport,h[c] + pi[c] <=> h[x] + pi[x],0.0,-inf,inf,-8.409373276144668,-0.0,-57.17249474638829,-0.0
POLYAO,polyamine oxidase,N1aspmd[c] + h2o[c] + o2[c] --> aproa[c] + aprut[c] + h2o2[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
METTRSm,methionyl tRNA synthetase mitochondrial,atp[m] + met_L[m] + trnamet[m] --> amp[m] + mettrna[m] + ppi[m],0.0,0.0,331.6566793415622,0.0,-0.0,0.0,-0.0
PIt2v,phosphate vacuolar transport via proton symport,h[c] + pi[c] <=> h[v] + pi[v],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
ADCS,4 amino 4 deoxychorismate synthase,chor[c] + gln_L[c] --> 4adcho[c] + glu_L[c],0.0,0.0,606.6423904034199,0.0,-0.0,0.0,-0.0
PMDPHT,pyrimidine phosphatase,5aprbu[c] + h2o[c] --> 4r5au[c] + pi[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
ADCL,4 aminobenzoate synthase,4adcho[c] --> 4abz[c] + h[c] + pyr[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
ADEtm,adenine reversible transport mitochondria,ade[c] <=> ade[m],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
ACtp,acetate transport peroxisomal,ac[c] <=> ac[x],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
PMPK,phosphomethylpyrimidine kinase,4ampm[c] + atp[c] --> 2mahmp[c] + adp[c],0.0,0.0,105.45104224198192,0.0,54.23670303037896,0.0,105.45104224198192
PNTK,pantothenate kinase,atp[c] + pnto_R[c] --> 4ppan[c] + adp[c] + h[c],0.0,0.0,990.068118827497,0.0,8.683464111799944e-05,0.0,0.00020016034156455548
ADK1m,adenylate kinase mitochondrial,amp[m] + atp[m] <=> 2.0 adp[m],0.0,-802.9582763006242,802.9582763006242,0.0,25.193478504642712,0.0,117.85818220954758
PIN4Kn_SC,phosphatidylinositol 4 kinase nuclear yeast specifc,atp[n] + 0.01 ptd1ino_SC[n] --> adp[n] + h[n] + 0.01 ptd4ino_SC[n],0.0,0.0,1189.851215864177,0.0,-0.0,0.0,-0.0
PIN4K_SC,phosphatidylinositol 4 kinase yeast specific,atp[c] + 0.01 ptd1ino_SC[c] --> adp[c] + h[c] + 0.01 ptd4ino_SC[c],0.0,0.0,1189.851215864177,0.0,-0.0,0.0,-0.0
PIN3K_SC,1 phosphatidylinositol 3 kinase yeast specific,atp[c] + 0.01 ptd1ino_SC[c] --> adp[c] + h[c] + 0.01 ptd3ino_SC[c],0.0,0.0,48.540955952658344,0.0,-0.0,0.0,-0.0
PNTOt2,Pantothenate reversible transport via proton symport,h[e] + pnto_R[e] <=> h[c] + pnto_R[c],0.0,-256.81274233081314,256.81274233081314,-3.474898644844225,-0.0,-39.01142320245389,-0.0
PI4P5K_SC,phosphatidylinositol 4 phosphate 5 kinase yeast specfic,atp[c] + 0.01 ptd4ino_SC[c] --> adp[c] + h[c] + 0.01 ptd145bp_SC[c],0.0,0.0,416.30445474669057,0.0,-0.0,0.0,-0.0
PI45BPP_SC,1 phosphatidylinositol 4 5 bisphosphate phosphodiesterase yeast specific,h2o[c] + 0.01 ptd145bp_SC[c] --> 0.01 12dgr_SC[c] + h[c] + mi145p[c],0.0,0.0,257.17141934524165,0.0,-0.0,0.0,-0.0
PI3P4K_SC,phosphatidylinositol 3 phosphate 4 kinase yeast specific,atp[c] + 0.01 ptd3ino_SC[c] --> adp[c] + h[c] + 0.01 ptd134bp_SC[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
ACSm,acetyl CoA synthetase,ac[m] + atp[m] + coa[m] --> accoa[m] + amp[m] + ppi[m],0.0,0.0,5813.676167866908,0.0,25.19347850531224,0.0,117.85818220934433
MOHMT,3 methyl 2 oxobutanoate hydroxymethyltransferase,3mob[c] + h2o[c] + mlthf[c] --> 2dhp[c] + thf[c],0.0,0.0,982.1772245100698,0.0,3.474898644892049,0.0,39.01142320244194
METB1,metb1,achms[c] + cys_L[c] --> ac[c] + cyst_L[c] + h[c],0.0,0.0,755.4933513912514,0.0,5.557311429984936,0.0,40.1098230012557
PUNP6,purine nucleoside phosphorylase Deoxyinosine ,din[c] + pi[c] <=> 2dr1p[c] + hxan[c],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PTD1INOtn_SC,phosphatidyl 1D myo insoitol nuclear transport yeast specific,ptd1ino_SC[c] <=> ptd1ino_SC[n],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
PTD4INOtn_SC,phosphatidyl 1D myo 4 inositol nuclear transport yeast specific,ptd4ino_SC[c] <=> ptd4ino_SC[n],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
PTPATi,pantetheine phosphate adenylyltransferase,atp[c] + h[c] + pan4p[c] --> dpcoa[c] + ppi[c],0.0,0.0,146.93801691087955,0.0,8.683464111799944e-05,0.0,0.0002018029746875337
PTPATim,panthetheine phosphate adenylyltransferase,atp[m] + h[m] + pan4p[m] --> dpcoa[m] + ppi[m],0.0,0.0,146.93801691087955,0.0,-0.0,0.0,-0.0
PTRCt2,putrescine transport in via proton symport,h[e] + ptrc[e] --> h[c] + ptrc[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
PUNP1,purine nucleoside phosphorylase Adenosine ,adn[c] + pi[c] <=> ade[c] + r1p[c],0.0,-852.3361452869492,852.3361452869492,-162.71010909106514,41.70818391439494,-694.7573769480238,113.28379370148856
PUNP1m,purine nucleoside phosphorylase Adenosine mitochondrial,adn[m] + pi[m] <=> ade[m] + r1p[m],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PUNP2,purine nucleoside phosphorylase Deoxyadenosine ,dad_2[c] + pi[c] <=> 2dr1p[c] + ade[c],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PUNP3,purine nucleoside phosphorylase Guanosine ,gsn[c] + pi[c] <=> gua[c] + r1p[c],0.0,-412.95680261202443,412.95680261202443,-162.7101090909695,-0.0,-412.95680261202443,-0.0
PUNP3m,purine nucleoside phosphorylase Guanosine mitochondrial,gsn[m] + pi[m] <=> gua[m] + r1p[m],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PUNP4,purine nucleoside phosphorylase Deoxyguanosine ,dgsn[c] + pi[c] <=> 2dr1p[c] + gua[c],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PUNP5,purine nucleoside phosphorylase Inosine ,ins[c] + pi[c] <=> hxan[c] + r1p[c],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PUNP7,purine nucleoside phosphorylase Xanthosine ,pi[c] + xtsn[c] <=> r1p[c] + xan[c],0.0,-852.3361452869492,852.3361452869492,0.0,-0.0,0.0,-0.0
PPPG9tm,protoporphyrinogen IX mitochondrial transport,pppg9[c] <=> pppg9[m],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
PYAM5PO,pyridoxamine 5 phosphate oxidase,h2o[c] + o2[c] + pyam5p[c] --> h2o2[c] + nh4[c] + pydx5p[c],0.0,0.0,1652.4250054721454,0.0,-0.0,0.0,-0.0
PYDAMK,pyridoxamine kinase,atp[c] + pydam[c] --> adp[c] + h[c] + pyam5p[c],0.0,0.0,412.837243607215,0.0,162.7101090909695,0.0,412.837243607215
PYDXK,pyridoxal kinase,atp[c] + pydx[c] --> adp[c] + h[c] + pydx5p[c],0.0,0.0,412.837243607215,0.0,-0.0,0.0,-0.0
PYDXNK,pyridoxine kinase,atp[c] + pydxn[c] --> adp[c] + h[c] + pdx5p[c],0.0,0.0,412.837243607215,0.0,-0.0,0.0,-0.0
PYDXNO,pyridoxine oxidase,o2[c] + pydxn[c] <=> h2o2[c] + pydx[c],0.0,-1652.4250054721454,1652.4250054721454,0.0,-0.0,0.0,-0.0
PYDXO,pyridoxal oxidase,2.0 h2o[c] + nh4[c] + 0.5 o2[c] + pydx[c] <=> 2.0 h2o2[c] + pydam[c],0.0,-1652.4250054721454,1652.4250054721454,0.0,-0.0,0.0,-0.0
ACOAO4p,acyl CoA oxidase decanoyl CoA peroxisomal,dcacoa[x] + o2[x] --> dc2coa[x] + h2o2[x],0.0,0.0,9921.364896107012,0.0,8.409373276037066,0.0,57.17249474638829
PYNP2r,pyrimidine nucleoside phosphorylase uracil ,pi[c] + uri[c] <=> r1p[c] + ura[c],0.0,-inf,inf,-6.272908559208722,-0.0,-39.74342854409896,-0.0
PYR5CDm,D1 pyrroline 5 carboxylate dehydrogenase mitochondrial,glu5sa[m] + h2o[m] + nadp[m] --> glu_L[m] + 2.0 h[m] + nadph[m],0.0,0.0,728.4730163043037,0.0,164.0183781838303,0.0,726.1417739943621
PYRDC,pyruvate decarboxylase,h[c] + pyr[c] --> acald[c] + co2[c],0.0,0.0,805.3494563968144,0.0,12.317032589543029,0.0,118.47644017664535
PYRt2,pyruvate transport in via proton symport,h[e] + pyr[e] --> h[c] + pyr[c],0.0,0.0,5.141037206808643,0.0,-0.0,0.0,-0.0
ACOAH,acetyl CoA hydrolase,accoa[c] + h2o[c] --> ac[c] + coa[c] + h[c],0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
PStv_SC,phosphatidylserine vacuolar transport yeast specific,ps_SC[c] <=> ps_SC[v],0.0,-inf,inf,0.0,0.0074747806549404034,0.0,0.019779699719586517
PStg_SC,phosphatidylserine Golgi transport yeast specific,ps_SC[c] <=> ps_SC[g],0.0,-inf,inf,0.0,-0.0,0.0,-0.0
ACOAO5p,acyl CoA oxidase dodecanoyl CoA peroxisomal,ddcacoa[x] + o2[x] --> dd2coa[x] + h2o2[x],0.0,0.0,9921.364896107012,0.0,8.409373276049022,0.0,57.17249474638829
PSPHS,Phytosphingosine synthesis,h[c] + nadph[c] + o2[c] + sphgn[c] --> h2o[c] + nadp[c] + psphings[c],0.0,0.0,1304.9865374957287,0.0,-0.0,0.0,-0.0
PPPGOm,protoporphyrinogen oxidase mitochondrial,3.0 o2[m] + 2.0 pppg9[m] --> 6.0 h2o[m] + 2.0 ppp9[m],0.0,0.0,371.4698279431268,0.0,-0.0,0.0,-0.0
ACRNtp,acetylcarnitine transport out of peroxisome,acrn[x] --> acrn[c],0.0,0.0,inf,0.0,51.616153212383416,0.0,196.67456291163296
ALATRS,Alanyl tRNA synthetase,ala_L[c] + atp[c] + trnaala[c] --> alatrna[c] + amp[c] + ppi[c],0.0,0.0,2602.3212986836493,0.0,-0.0,0.0,-0.0
ACRNtm,O acetylcarnintine transport into mitochondria via diffusion,acrn[c] --> acrn[m],0.0,0.0,inf,0.0,149.68684431582702,0.0,196.67456291163296
MELIBt2,melibiose transport in via symport,h[e] + melib[e] --> h[c] + melib[c],0.0,0.0,inf,0.0,-0.0,0.0,-0.0
ACP1e,acid phosphatase extracellular secreted ,fmn[e] + h2o[e] --> pi[e] + ribflv[e],0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
ALAt2r,L alanine reversible transport via proton symport,ala_L[e] + h[e] <=> ala_L[c] + h[c],0.0,-11601.408031690153,11601.408031690153,-12.31703258962672,-0.0,-118.47644017662144,-0.0
ACONT,aconitase,cit[c] <=> icit[c],0.0,-9811.609729691889,9811.609729691889,-2308.206146852271,2358.5987698571626,-2308.206146852271,2626.519284671319
ME1m,malic enzyme NAD mitochondrial,mal_L[m] + nad[m] --> co2[m] + nadh[m] + pyr[m],0.0,0.0,170.96937687758975,0.0,170.96937687758975,0.0,170.96937687758975
ACOATAm,Acetyl CoA ACP transacylase,ACP[m] + accoa[m] <=> acACP[m] + coa[m],0.0,-14229.912752427086,14229.912752427086,0.0,-0.0,0.0,-0.0
